,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
11022,2,24,2,0,49,0,37,7,3,25,not addicted
11023,0,32,0,0,33,1,43,7,6,18,not addicted
11024,3,41,2,1,69,3,27,5,5,24,addicted
11025,4,30,1,0,55,1,31,6,0,27,not addicted
11026,0,21,3,1,59,1,22,7,5,24,not addicted
11027,2,44,0,0,41,1,51,4,2,16,not addicted
11028,5,24,3,0,58,1,21,6,5,24,not addicted
11029,2,42,2,4,58,2,42,6,3,24,addicted
11030,5,27,1,1,40,2,48,3,0,25,not addicted
11031,3,24,0,1,51,0,51,4,2,24,not addicted
11032,5,41,1,1,70,2,20,7,4,41,addicted
11033,4,28,2,3,67,2,41,4,7,24,addicted
11034,1,24,3,1,61,0,53,5,2,30,not addicted
11035,7,38,0,1,96,1,22,6,8,29,addicted
11036,3,40,3,0,73,1,19,8,8,28,addicted
11037,6,17,1,1,55,0,47,6,3,22,not addicted
11038,4,23,3,1,73,4,27,7,6,31,addicted
11039,5,26,2,0,62,0,24,6,8,32,addicted
11040,2,21,1,1,43,2,36,5,4,27,not addicted
11041,4,28,1,2,63,2,24,4,7,31,addicted
11042,1,26,2,0,60,0,24,9,3,22,not addicted
11043,4,37,0,0,80,0,25,10,2,33,addicted
11044,5,35,3,1,59,0,25,5,4,21,addicted
11045,4,36,2,1,74,3,36,6,6,32,addicted
11046,2,26,1,1,48,0,38,6,2,24,not addicted
11047,2,29,2,1,71,3,28,6,4,29,addicted
11048,5,43,2,1,69,1,38,5,8,36,addicted
11049,3,35,1,1,67,3,42,6,8,31,addicted
11050,5,28,3,1,71,2,39,6,6,36,addicted
11051,2,39,2,0,72,1,18,3,4,38,addicted
11052,4,30,1,1,43,0,50,8,2,27,not addicted
11053,4,31,1,2,79,2,41,6,6,25,addicted
11054,3,25,0,0,48,0,33,6,0,23,not addicted
11055,1,22,2,0,36,0,49,9,6,29,not addicted
11056,5,20,0,0,48,1,30,5,2,28,not addicted
11057,4,38,0,1,63,1,27,5,6,20,addicted
11058,5,30,5,2,72,2,44,5,6,32,addicted
11059,6,41,1,1,85,1,31,6,8,22,addicted
11060,6,25,0,1,48,0,20,6,0,23,not addicted
11061,3,44,1,3,77,0,32,4,4,35,addicted
11062,7,35,4,1,84,3,34,8,5,24,addicted
11063,6,31,0,0,42,0,44,5,4,29,not addicted
11064,4,21,0,0,56,0,28,6,3,18,not addicted
11065,2,21,2,0,53,1,20,3,2,23,not addicted
11066,6,25,1,0,39,1,44,8,5,30,not addicted
11067,5,26,1,1,33,1,41,8,7,24,not addicted
11068,6,25,2,0,72,2,41,3,4,28,addicted
11069,6,37,1,3,73,0,20,4,8,35,addicted
11070,7,25,2,0,51,0,29,3,4,21,not addicted
11071,6,26,0,2,71,0,22,5,3,34,addicted
11072,1,28,1,1,51,0,53,10,0,33,not addicted
11073,5,23,2,3,72,2,20,6,7,26,addicted
11074,2,28,0,1,56,1,52,7,1,34,not addicted
11075,2,32,2,1,41,0,34,9,4,25,not addicted
11076,4,25,1,1,54,0,45,9,1,23,not addicted
11077,4,36,2,2,56,1,42,4,4,23,addicted
11078,5,30,3,1,77,1,28,5,8,37,addicted
11079,5,46,0,2,70,4,24,2,8,30,addicted
11080,1,38,4,1,68,1,41,9,5,27,addicted
11081,6,35,2,1,67,1,20,0,4,19,addicted
11082,4,36,2,3,77,1,16,9,6,32,addicted
11083,4,32,3,3,90,3,36,9,6,31,addicted
11084,5,26,5,0,73,0,30,5,4,27,addicted
11085,7,38,2,2,81,1,24,6,4,32,addicted
11086,6,42,0,2,56,2,40,3,6,29,addicted
11087,6,41,3,1,76,0,41,5,7,37,addicted
11088,2,34,3,1,57,1,19,5,3,47,addicted
11089,4,36,1,0,75,3,24,5,8,24,addicted
11090,9,35,4,3,55,1,39,1,4,31,addicted
11091,4,33,3,2,65,0,21,6,6,26,addicted
11092,3,29,2,1,50,2,47,6,6,18,not addicted
11093,2,20,2,1,45,0,35,7,4,17,not addicted
11094,5,43,2,2,69,1,38,6,4,33,addicted
11095,3,42,1,0,47,1,26,5,3,31,not addicted
11096,3,36,2,0,70,2,20,1,3,22,addicted
11097,3,25,2,1,58,1,48,4,4,22,not addicted
11098,7,30,2,1,62,0,18,6,7,39,addicted
11099,6,23,0,0,50,0,51,6,5,22,not addicted
11100,1,34,0,0,40,0,39,7,1,16,not addicted
11101,6,28,0,5,64,1,25,6,5,29,addicted
11102,6,30,3,2,76,0,33,7,7,27,addicted
11103,1,29,1,1,55,2,39,9,3,23,not addicted
11104,4,27,0,1,48,0,39,5,3,27,not addicted
11105,3,27,1,0,53,1,23,6,5,17,not addicted
11106,5,34,2,0,80,1,20,6,4,39,addicted
11107,1,15,1,0,62,1,39,9,0,28,not addicted
11108,4,17,0,0,52,2,40,5,0,35,not addicted
11109,4,47,1,1,87,2,41,4,3,29,addicted
11110,8,31,5,3,68,2,28,7,8,36,addicted
11111,6,49,4,3,69,3,17,5,6,36,addicted
11112,5,34,1,1,88,1,16,5,4,35,addicted
11113,2,26,1,1,53,1,47,3,0,30,not addicted
11114,5,19,2,1,46,1,34,5,0,32,not addicted
11115,0,20,1,2,51,0,49,7,4,19,not addicted
11116,4,36,2,3,89,3,34,5,3,38,addicted
11117,3,23,1,1,52,1,35,10,6,35,not addicted
11118,6,28,1,0,57,0,15,7,4,33,addicted
11119,5,23,0,1,47,1,22,6,5,35,not addicted
11120,6,20,1,0,45,2,45,3,1,18,not addicted
11121,4,33,0,1,40,0,51,13,0,26,not addicted
11122,3,39,3,0,60,4,33,8,3,34,addicted
11123,1,27,3,0,43,2,47,9,4,21,not addicted
11124,5,24,4,2,71,1,20,4,3,23,addicted
11125,2,26,0,0,55,1,28,9,3,23,not addicted
11126,2,24,0,0,48,0,48,9,3,31,not addicted
11127,5,32,4,1,76,2,42,7,2,28,addicted
11128,8,31,3,0,79,3,30,9,8,18,addicted
11129,5,31,1,1,74,1,40,7,4,36,addicted
11130,3,29,1,3,79,1,28,3,4,28,addicted
11131,5,47,0,1,79,2,17,5,4,23,addicted
11132,1,38,2,3,74,2,22,3,8,27,addicted
11133,7,37,0,2,67,1,25,6,7,25,addicted
11134,3,27,1,2,42,0,26,6,7,20,not addicted
11135,8,35,2,1,66,3,34,6,4,28,addicted
11136,4,35,0,1,76,2,37,5,7,26,addicted
11137,2,18,2,1,50,0,21,6,5,31,not addicted
11138,1,24,0,0,51,1,25,7,5,23,not addicted
11139,3,24,2,1,43,0,44,4,6,13,not addicted
11140,4,33,1,2,85,5,43,6,5,28,addicted
11141,3,21,3,1,41,1,46,6,3,27,not addicted
11142,6,37,1,0,76,2,28,4,4,31,addicted
11143,4,20,2,0,39,1,21,7,4,35,not addicted
11144,3,31,2,0,74,1,21,10,5,44,addicted
11145,9,32,1,1,78,2,18,5,7,32,addicted
11146,3,32,1,0,46,2,36,9,0,17,not addicted
11147,6,41,2,1,69,3,32,6,4,33,addicted
11148,2,17,1,0,45,0,45,5,0,27,not addicted
11149,8,38,1,2,67,1,41,4,9,27,addicted
11150,0,33,1,2,79,2,24,7,10,32,addicted
11151,4,32,1,0,57,1,22,7,0,36,not addicted
11152,4,27,0,2,56,1,34,5,2,28,addicted
11153,2,21,1,0,45,1,38,8,2,17,not addicted
11154,5,38,2,2,79,1,20,2,6,36,addicted
11155,5,42,1,2,84,4,31,9,7,28,addicted
11156,4,24,1,1,36,2,38,7,1,29,not addicted
11157,6,29,2,1,73,1,21,6,5,25,addicted
11158,3,36,0,2,59,1,30,11,8,29,addicted
11159,4,30,2,0,51,2,34,7,4,27,not addicted
11160,5,32,3,1,79,0,38,6,6,34,addicted
11161,8,27,2,1,68,1,42,7,5,23,addicted
11162,3,38,1,1,64,2,37,4,5,35,addicted
11163,5,40,1,1,66,2,41,2,3,35,addicted
11164,6,38,3,1,70,2,42,6,7,30,addicted
11165,3,28,1,0,74,1,40,9,6,28,addicted
11166,4,21,0,0,44,0,47,5,3,22,not addicted
11167,0,34,3,2,83,1,20,8,8,31,addicted
11168,4,31,1,0,79,2,38,6,6,42,addicted
11169,5,41,1,0,69,1,25,5,3,32,addicted
11170,4,40,3,2,64,2,23,4,3,31,addicted
11171,5,37,2,1,53,2,26,9,3,33,addicted
11172,6,40,1,1,67,1,28,6,6,31,addicted
11173,3,31,2,1,59,1,50,5,6,24,not addicted
11174,2,37,4,0,58,3,15,7,2,34,addicted
11175,0,26,0,1,36,1,44,8,0,23,not addicted
11176,2,29,1,0,48,1,35,2,1,27,not addicted
11177,4,38,0,1,70,2,29,6,4,33,addicted
11178,3,25,4,0,66,1,33,5,7,28,addicted
11179,3,33,4,2,64,1,16,7,6,34,addicted
11180,4,23,3,2,71,1,20,4,5,31,addicted
11181,5,40,1,1,81,0,16,5,8,40,addicted
11182,0,23,0,1,54,0,36,5,1,20,not addicted
11183,4,38,3,1,69,0,32,5,5,33,addicted
11184,3,32,1,2,70,1,15,3,5,35,addicted
11185,2,14,0,1,60,0,25,8,4,31,not addicted
11186,3,27,1,1,49,1,45,4,4,31,not addicted
11187,4,36,2,2,75,2,42,5,4,32,addicted
11188,4,27,1,1,65,0,41,3,3,33,addicted
11189,4,31,2,0,82,1,34,4,7,26,addicted
11190,3,42,5,0,63,0,25,5,3,37,addicted
11191,1,30,2,0,63,1,23,4,6,28,addicted
11192,4,22,2,0,40,1,23,8,2,21,not addicted
11193,4,24,0,2,53,0,19,7,0,26,not addicted
11194,2,31,2,0,55,1,26,6,6,28,not addicted
11195,3,27,1,0,53,2,48,11,5,21,not addicted
11196,4,34,1,2,61,0,21,6,9,29,addicted
11197,6,33,3,1,86,1,33,7,3,33,addicted
11198,2,31,3,0,51,2,30,7,5,21,not addicted
11199,3,15,1,1,52,0,47,6,1,24,not addicted
11200,5,33,1,0,82,2,37,3,5,32,addicted
11201,7,35,3,2,73,2,44,5,7,28,addicted
11202,2,25,1,0,54,0,29,5,7,34,not addicted
11203,3,37,1,0,58,3,15,9,4,34,addicted
11204,1,22,1,1,53,0,38,4,5,18,not addicted
11205,4,28,3,0,56,1,20,9,6,16,not addicted
11206,2,34,3,0,69,3,16,1,3,24,addicted
11207,7,37,2,4,64,0,30,5,5,29,addicted
11208,4,34,3,2,73,3,40,5,8,35,addicted
11209,8,28,1,1,63,1,34,8,5,26,addicted
11210,5,33,3,1,83,0,35,5,9,36,addicted
11211,6,36,0,0,77,1,20,4,5,30,addicted
11212,1,21,2,0,49,2,42,7,3,23,not addicted
11213,6,37,0,2,70,2,29,3,3,47,addicted
11214,2,23,2,1,43,0,41,9,0,21,not addicted
11215,3,19,1,3,46,0,42,2,1,44,not addicted
11216,2,20,0,2,42,1,22,7,4,27,not addicted
11217,7,31,2,0,57,1,39,6,8,31,addicted
11218,2,21,0,0,45,1,33,4,2,34,not addicted
11219,3,27,2,3,72,1,18,7,6,28,addicted
11220,3,29,0,0,52,2,34,7,2,27,not addicted
11221,6,34,1,1,66,2,27,8,7,31,addicted
11222,2,28,3,1,53,0,37,9,2,29,not addicted
11223,1,19,1,1,45,0,51,11,0,29,not addicted
11224,2,25,3,1,54,2,16,4,5,32,addicted
11225,5,32,5,1,86,3,33,10,2,37,addicted
11226,5,40,2,2,73,0,43,6,6,35,addicted
11227,2,29,2,2,77,2,20,8,6,34,addicted
11228,6,18,0,1,51,1,25,7,2,28,not addicted
11229,4,28,1,0,37,1,41,8,6,26,not addicted
11230,4,24,1,2,73,2,28,4,5,25,addicted
11231,3,30,3,0,47,0,35,8,6,33,not addicted
11232,4,42,0,1,71,2,33,7,6,25,addicted
11233,6,37,1,1,75,0,23,8,6,31,addicted
11234,6,35,2,2,46,2,17,4,6,25,addicted
11235,1,26,1,1,56,0,47,4,4,21,not addicted
11236,0,22,0,2,37,0,22,5,1,26,not addicted
11237,5,32,3,4,86,1,33,6,5,33,addicted
11238,2,23,2,1,55,1,28,5,4,26,not addicted
11239,1,23,0,0,43,1,22,7,0,22,not addicted
11240,6,20,0,0,46,1,21,4,2,37,not addicted
11241,5,34,3,1,67,2,20,5,4,38,addicted
11242,3,36,2,1,70,1,16,5,8,31,addicted
11243,0,25,2,1,47,2,53,9,4,20,not addicted
11244,7,25,2,2,60,2,39,5,5,27,addicted
11245,4,32,2,0,56,1,50,7,6,20,not addicted
11246,4,45,2,0,77,3,22,10,8,34,addicted
11247,2,20,2,0,41,1,51,11,5,21,not addicted
11248,3,26,2,0,40,1,52,4,1,17,not addicted
11249,3,24,2,1,53,1,38,6,1,32,not addicted
11250,4,31,4,2,51,1,31,5,0,35,not addicted
11251,2,29,2,2,69,2,44,2,7,33,addicted
11252,1,31,0,2,41,0,23,9,7,34,not addicted
11253,5,20,1,0,45,0,55,5,1,20,not addicted
11254,6,26,1,1,38,2,51,5,2,22,not addicted
11255,5,33,1,2,68,1,23,7,5,24,addicted
11256,6,37,1,1,71,1,35,7,5,40,addicted
11257,1,25,1,0,45,0,42,8,2,22,not addicted
11258,1,20,0,0,40,1,25,5,3,27,not addicted
11259,4,20,1,1,66,1,53,6,0,32,not addicted
11260,3,29,1,2,42,1,38,4,6,23,not addicted
11261,6,29,1,1,90,0,40,5,4,33,addicted
11262,1,15,0,2,57,0,27,5,0,20,not addicted
11263,3,30,0,2,72,3,31,7,7,17,addicted
11264,1,29,0,2,70,0,32,4,7,37,addicted
11265,3,31,1,2,63,1,34,5,3,32,addicted
11266,3,25,0,0,51,0,32,8,6,32,not addicted
11267,2,26,0,2,47,2,24,5,2,27,not addicted
11268,6,27,2,2,63,2,22,8,3,40,addicted
11269,6,31,3,0,61,1,26,6,7,41,addicted
11270,2,36,2,1,46,0,21,7,2,18,not addicted
11271,5,44,4,0,64,1,41,4,8,32,addicted
11272,2,19,2,0,50,2,41,10,0,24,not addicted
11273,4,38,2,3,61,2,18,4,4,29,addicted
11274,4,25,1,1,41,0,20,8,0,18,not addicted
11275,5,31,3,1,79,0,23,6,3,46,addicted
11276,3,25,0,0,48,1,33,6,6,20,not addicted
11277,2,24,0,0,40,0,39,8,4,22,not addicted
11278,4,39,1,4,69,1,38,6,8,33,addicted
11279,2,30,2,2,50,0,39,7,1,23,not addicted
11280,2,24,2,3,75,2,28,6,8,27,addicted
11281,2,36,1,0,49,0,42,3,5,22,not addicted
11282,2,26,1,0,49,2,29,4,2,37,not addicted
11283,1,31,2,1,62,0,21,6,0,24,not addicted
11284,4,38,2,0,41,0,53,4,0,33,not addicted
11285,0,30,1,1,37,0,26,8,3,25,not addicted
11286,7,39,2,0,75,3,24,6,8,31,addicted
11287,3,24,1,1,51,0,21,6,4,20,not addicted
11288,3,19,1,0,67,0,29,8,6,24,not addicted
11289,2,27,0,1,53,0,44,6,0,25,not addicted
11290,2,26,1,0,41,0,45,11,2,20,not addicted
11291,2,38,0,4,76,0,40,5,3,30,addicted
11292,1,25,0,2,62,0,43,7,4,29,not addicted
11293,5,42,1,2,59,2,41,4,5,30,addicted
11294,6,31,3,0,66,1,40,4,4,30,addicted
11295,5,28,0,0,54,0,36,5,3,25,not addicted
11296,5,44,2,4,62,3,31,5,3,32,addicted
11297,3,23,2,0,56,2,29,4,4,26,not addicted
11298,0,24,0,1,59,1,38,5,4,24,not addicted
11299,2,27,4,2,39,1,26,8,0,16,not addicted
11300,0,21,2,1,54,1,20,6,2,33,not addicted
11301,3,36,2,2,70,0,32,9,3,20,addicted
11302,5,26,2,2,40,2,46,5,1,30,not addicted
11303,7,42,2,1,65,0,27,4,3,34,addicted
11304,4,30,2,1,41,0,23,3,3,32,not addicted
11305,7,42,4,2,76,1,42,6,5,28,addicted
11306,5,35,3,1,69,2,41,5,6,23,addicted
11307,6,39,1,0,58,0,22,3,4,28,addicted
11308,4,45,3,2,79,1,27,3,2,23,addicted
11309,4,45,2,0,80,3,24,4,7,44,addicted
11310,1,31,2,0,51,0,35,6,4,28,not addicted
11311,5,35,2,0,60,1,36,5,5,31,addicted
11312,3,31,0,1,46,1,25,5,3,22,not addicted
11313,4,36,2,0,74,1,21,5,5,28,addicted
11314,2,20,1,2,48,1,31,7,4,26,not addicted
11315,4,21,2,2,80,0,19,5,4,37,addicted
11316,2,25,3,2,45,1,27,3,6,23,not addicted
11317,8,41,0,1,72,0,15,5,3,34,addicted
11318,1,31,4,3,64,2,35,3,6,32,addicted
11319,5,35,1,2,70,2,27,5,5,30,addicted
11320,1,26,0,0,48,0,29,6,0,23,not addicted
11321,5,35,1,1,44,1,35,8,2,26,not addicted
11322,0,26,2,1,42,0,23,6,6,26,not addicted
11323,5,22,1,0,60,1,23,11,3,29,not addicted
11324,1,22,1,1,55,1,20,12,4,18,not addicted
11325,3,20,2,0,60,2,40,6,5,29,not addicted
11326,5,29,0,2,78,1,32,4,8,39,addicted
11327,6,26,1,0,46,0,48,3,5,23,not addicted
11328,3,40,2,2,72,2,19,5,7,43,addicted
11329,4,19,4,1,51,1,50,4,1,28,not addicted
11330,6,28,2,2,85,1,18,4,6,32,addicted
11331,2,32,0,0,45,0,46,11,1,30,not addicted
11332,8,33,4,2,62,0,22,3,4,29,addicted
11333,7,34,0,1,76,2,43,4,5,20,addicted
11334,5,33,3,2,72,1,34,5,3,31,addicted
11335,4,38,0,3,78,1,21,6,3,30,addicted
11336,4,21,0,1,49,1,31,6,5,23,not addicted
11337,2,23,0,1,68,0,53,6,4,22,not addicted
11338,3,32,0,0,44,0,46,4,1,31,not addicted
11339,1,18,1,2,55,0,32,7,1,18,not addicted
11340,6,38,1,1,71,2,16,6,8,33,addicted
11341,5,30,2,1,78,4,39,6,8,20,addicted
11342,5,35,2,2,76,1,21,5,3,37,addicted
11343,4,20,1,0,53,0,25,9,4,31,not addicted
11344,1,27,1,0,37,0,30,8,3,29,not addicted
11345,3,28,0,0,47,1,32,8,5,26,not addicted
11346,4,38,2,3,61,4,21,11,4,30,addicted
11347,3,35,4,1,75,1,32,6,4,22,addicted
11348,3,30,0,3,75,1,33,7,6,32,addicted
11349,1,20,1,2,39,1,28,4,1,25,not addicted
11350,3,35,1,0,79,3,43,5,4,34,addicted
11351,0,25,0,2,65,1,31,1,2,26,not addicted
11352,1,11,1,0,56,1,42,5,3,21,not addicted
11353,4,31,2,1,79,1,18,5,4,33,addicted
11354,5,39,0,1,61,0,15,6,6,35,addicted
11355,1,18,0,1,53,1,47,6,4,19,not addicted
11356,4,24,1,0,40,1,53,6,6,24,not addicted
11357,4,27,3,0,74,1,30,3,8,31,addicted
11358,4,23,1,0,57,0,35,6,5,22,not addicted
11359,5,52,2,0,84,1,37,7,7,32,addicted
11360,3,26,2,2,43,0,30,6,5,32,not addicted
11361,4,17,1,1,49,0,50,8,5,20,not addicted
11362,1,42,1,3,68,1,15,4,9,35,addicted
11363,1,34,4,2,66,2,22,6,8,32,addicted
11364,2,37,0,0,36,0,34,4,4,26,not addicted
11365,3,46,2,3,62,2,27,8,7,29,addicted
11366,5,15,1,0,53,1,36,7,1,17,not addicted
11367,3,13,2,1,43,0,50,5,1,24,not addicted
11368,5,31,1,2,67,0,24,4,3,36,addicted
11369,8,33,3,2,65,0,27,5,4,37,addicted
11370,4,31,2,1,71,0,29,5,8,24,addicted
11371,5,52,1,0,82,0,44,9,3,40,addicted
11372,3,35,2,3,58,1,19,6,3,31,addicted
11373,1,24,0,1,55,0,42,9,4,21,not addicted
11374,7,31,2,1,73,3,20,5,6,36,addicted
11375,3,19,0,1,44,2,36,9,5,27,not addicted
11376,3,37,3,1,61,1,35,6,6,19,addicted
11377,6,34,1,3,74,1,36,7,3,35,addicted
11378,3,29,0,0,46,1,46,10,3,29,not addicted
11379,3,37,3,1,62,1,16,9,3,31,addicted
11380,1,31,0,0,54,0,44,9,1,23,not addicted
11381,5,37,2,0,71,0,31,7,7,31,addicted
11382,8,35,3,2,76,0,40,7,8,39,addicted
11383,4,36,2,3,66,1,43,5,8,35,addicted
11384,2,41,3,0,62,1,23,7,8,26,addicted
11385,3,47,0,1,75,2,29,5,6,27,addicted
11386,8,27,2,1,65,1,20,8,5,34,addicted
11387,7,36,2,1,75,1,29,4,8,24,addicted
11388,5,42,1,0,72,0,43,4,6,34,addicted
11389,7,34,2,3,68,1,20,5,4,32,addicted
11390,2,40,0,2,72,1,42,6,7,23,addicted
11391,4,50,2,1,63,1,37,4,2,28,addicted
11392,3,38,2,0,70,1,40,5,5,36,addicted
11393,5,38,4,0,64,0,24,6,8,32,addicted
11394,5,37,3,2,65,0,28,6,6,31,addicted
11395,7,27,3,2,78,1,21,6,6,34,addicted
11396,3,20,0,0,37,1,33,5,2,21,not addicted
11397,2,23,1,1,65,1,53,3,2,16,not addicted
11398,5,39,2,3,71,1,36,8,3,26,addicted
11399,3,27,0,1,61,0,46,7,5,21,not addicted
11400,6,27,2,2,44,0,41,5,2,27,not addicted
11401,3,17,1,1,43,0,49,6,0,25,not addicted
11402,2,24,1,1,35,2,27,5,4,27,not addicted
11403,0,22,2,0,50,0,42,7,1,24,not addicted
11404,5,36,2,2,71,2,28,5,5,30,addicted
11405,8,37,2,3,77,2,41,8,4,22,addicted
11406,3,37,1,0,69,1,30,5,4,42,addicted
11407,5,31,1,0,48,2,52,6,4,27,not addicted
11408,3,30,1,2,68,2,27,2,8,40,addicted
11409,6,18,2,0,51,0,21,5,0,21,not addicted
11410,2,19,0,2,50,0,46,5,2,31,not addicted
11411,4,36,0,1,59,1,40,7,3,31,addicted
11412,7,42,1,1,49,0,15,6,7,24,addicted
11413,3,28,0,2,54,1,50,11,0,25,not addicted
11414,1,21,0,0,58,0,38,11,6,23,not addicted
11415,1,33,1,1,56,0,33,9,2,27,not addicted
11416,0,39,1,1,55,0,33,9,5,27,addicted
11417,5,22,1,1,39,1,31,8,5,27,not addicted
11418,7,27,2,1,73,3,43,7,9,32,addicted
11419,4,36,4,2,80,2,23,5,3,26,addicted
11420,3,25,1,1,46,0,29,6,5,29,not addicted
11421,2,14,0,1,62,1,48,8,0,19,not addicted
11422,3,24,1,1,42,0,31,7,0,26,not addicted
11423,2,24,0,0,48,1,45,10,5,28,not addicted
11424,2,28,1,1,57,1,52,4,3,31,not addicted
11425,3,31,3,3,66,0,36,8,3,27,addicted
11426,6,38,1,0,55,1,22,5,5,26,addicted
11427,0,31,0,0,52,0,33,5,3,25,not addicted
11428,0,25,2,1,50,1,24,2,6,32,not addicted
11429,1,27,1,1,47,1,26,6,5,26,not addicted
11430,5,27,3,1,47,0,44,6,2,24,not addicted
11431,5,29,1,2,58,3,34,6,5,35,addicted
11432,4,41,3,0,65,2,36,6,4,33,addicted
11433,4,18,1,2,49,0,35,7,6,26,not addicted
11434,2,27,1,1,49,1,37,10,5,24,not addicted
11435,6,27,0,2,39,0,29,4,6,23,not addicted
11436,4,29,2,0,68,2,20,5,5,32,addicted
11437,4,19,2,2,44,0,27,5,3,35,not addicted
11438,5,27,2,0,69,2,41,5,8,27,addicted
11439,7,21,1,0,38,1,25,5,0,28,not addicted
11440,9,40,0,0,74,2,18,9,3,25,addicted
11441,2,33,4,0,66,1,40,7,7,37,addicted
11442,1,28,0,1,49,0,29,8,0,27,not addicted
11443,6,39,2,0,84,2,19,3,5,27,addicted
11444,3,26,2,0,49,0,48,8,2,27,not addicted
11445,4,40,0,2,67,3,35,5,6,14,addicted
11446,5,32,2,1,68,2,20,6,5,30,addicted
11447,2,40,1,1,63,1,19,3,4,34,addicted
11448,1,28,2,0,58,0,35,5,4,13,not addicted
11449,4,23,0,1,56,0,27,8,6,18,not addicted
11450,3,50,1,2,90,2,40,6,7,26,addicted
11451,2,33,2,1,63,0,32,8,3,26,addicted
11452,6,39,4,4,72,2,24,3,5,25,addicted
11453,0,28,2,1,54,1,48,7,4,24,not addicted
11454,3,22,1,1,55,1,29,5,2,28,not addicted
11455,0,31,2,2,57,0,19,3,4,29,addicted
11456,2,18,1,0,47,0,42,4,4,20,not addicted
11457,5,44,5,1,69,1,22,5,7,36,addicted
11458,2,37,0,0,55,1,31,7,5,23,not addicted
11459,6,21,1,0,50,1,19,6,3,24,not addicted
11460,3,32,3,3,77,3,15,5,5,18,addicted
11461,4,22,1,1,51,1,38,7,4,25,not addicted
11462,3,31,1,0,48,1,47,5,3,24,not addicted
11463,6,33,0,4,52,1,38,4,7,26,addicted
11464,4,43,2,0,65,2,33,6,5,30,addicted
11465,4,25,0,1,45,0,53,6,5,29,not addicted
11466,4,37,3,1,69,1,28,5,8,52,addicted
11467,4,40,2,1,60,0,27,6,7,26,addicted
11468,3,39,2,0,74,2,42,2,6,35,addicted
11469,5,25,1,1,47,0,34,8,5,23,not addicted
11470,3,30,0,2,52,2,50,7,0,16,not addicted
11471,2,27,4,3,83,1,23,4,6,17,addicted
11472,5,45,2,3,77,1,18,2,7,35,addicted
11473,2,37,2,2,68,0,40,7,7,34,addicted
11474,8,34,2,2,69,1,36,8,6,26,addicted
11475,4,27,1,0,38,0,30,9,4,28,not addicted
11476,7,36,2,0,75,2,33,3,4,26,addicted
11477,6,46,1,2,60,0,40,3,5,18,addicted
11478,3,31,2,1,80,2,26,5,6,33,addicted
11479,3,36,1,0,50,1,23,8,0,24,not addicted
11480,3,18,2,0,64,0,46,7,1,22,not addicted
11481,6,30,5,1,77,2,44,8,8,25,addicted
11482,3,18,3,2,47,2,24,3,6,32,not addicted
11483,3,17,2,2,58,1,25,5,4,27,not addicted
11484,6,39,1,0,69,0,16,6,7,33,addicted
11485,1,17,0,1,55,1,49,6,0,25,not addicted
11486,1,23,0,0,49,1,24,6,0,32,not addicted
11487,2,23,1,0,49,0,32,7,0,20,not addicted
11488,3,17,2,2,52,0,52,11,4,19,not addicted
11489,7,33,2,0,71,0,22,6,8,25,addicted
11490,8,34,3,2,81,3,25,2,8,28,addicted
11491,4,46,0,1,63,3,26,8,4,32,addicted
11492,4,33,0,3,66,0,20,4,8,27,addicted
11493,5,40,3,0,72,1,43,5,4,27,addicted
11494,5,42,1,3,85,3,36,2,7,31,addicted
11495,5,17,0,0,43,0,27,6,4,23,not addicted
11496,3,30,2,1,54,1,53,5,6,26,not addicted
11497,6,36,1,2,68,0,38,3,7,26,addicted
11498,5,18,0,1,54,1,49,7,5,21,not addicted
11499,9,33,1,2,77,2,15,5,4,35,addicted
11500,3,36,3,2,63,2,28,8,3,29,addicted
11501,2,30,0,0,62,0,33,9,1,24,not addicted
11502,5,41,2,2,70,3,17,5,6,31,addicted
11503,3,39,3,2,77,0,30,7,7,41,addicted
11504,1,31,1,1,53,0,22,6,4,20,not addicted
11505,5,27,1,1,73,2,24,8,5,35,addicted
11506,0,30,0,0,40,1,44,6,4,25,not addicted
11507,7,36,3,0,44,0,40,5,5,19,not addicted
11508,4,27,0,2,92,2,43,4,4,30,addicted
11509,7,23,2,3,70,0,28,6,8,24,addicted
11510,6,26,0,0,45,1,50,9,5,24,not addicted
11511,9,51,3,0,72,3,44,6,2,29,addicted
11512,7,36,3,0,66,1,42,3,8,26,addicted
11513,2,27,1,0,48,1,26,10,6,25,not addicted
11514,4,34,4,2,66,3,43,6,5,32,addicted
11515,1,35,1,3,63,1,17,4,8,34,addicted
11516,4,20,2,0,46,2,22,2,5,29,not addicted
11517,4,21,1,2,46,0,40,7,1,19,not addicted
11518,4,23,1,0,55,0,33,10,2,30,not addicted
11519,3,27,0,1,42,1,30,7,5,18,not addicted
11520,5,30,2,1,42,1,33,3,1,20,not addicted
11521,3,28,3,0,49,1,45,5,4,22,not addicted
11522,6,23,1,1,46,0,28,4,2,25,not addicted
11523,8,29,2,1,74,1,17,6,6,44,addicted
11524,0,32,2,2,66,2,27,7,6,29,addicted
11525,4,25,1,0,66,0,44,11,6,27,not addicted
11526,6,50,2,1,73,2,43,4,8,36,addicted
11527,3,33,1,2,69,1,33,7,3,20,not addicted
11528,3,25,2,0,50,0,27,8,5,21,not addicted
